timestamp,thread,cls,name,method,tag,arg_0,arg_1,arg_2,arg_3,arg_4,arg_5,arg_6,arg_7,arg_8,arg_9,arg_10,arg_11,arg_12,arg_13,arg_14,arg_15,arg_16,arg_17,arg_18,arg_19
93,main,Config,config,CONFIG_ATTEMPT,0
93,main,Config,config,CONFIG_PROJECT_GIT_HASH,3ab3202999964a59c311fb0e8a34fc85a4ce4dd6
93,main,Config,config,CONFIG_TELEMETRY_GIT_HASH,700eec0190900892b5ba28dbc73b30af0e10768c
93,main,Config,config,CONFIG_UTC,1727563774
94,main,Config,config,CONFIG_TIME,15:49:34
94,main,Config,config,CONFIG_DATE,2024-09-28
95,main,Config,config,CONFIG_PROJECT,hs-turn
96,main,Inertial,inertial,state,,1,684,0,0,1,0,0,0,1.617481,-1.922666,0.3051851,0.01757813,0.09655762,1.016724,1
98,main,Inertial,inertial,calibrate,
2198,main,Inertial,inertial,state,,1,2761,360,-1.809153e-05,0,0.9150754,0.1725789,360,0,0,0,0.01733398,0.09533691,1.016479,1
2200,main,Gps,gps,state,,1,2767,357.524,357.524,-930.3852,811.4664,100,0,-2.915249,0.7341055,-2.476023,-0.5188147,-1.403851,1.068148,0.04370117,0.0559082,-1.006226,1
2203,main,Odometry,odometry,compute_position_with_heading,,2759,2763,2761,133.85,245.47,360,0,0
2208,main,Inertial,inertial,set_heading,,357.524,0
2209,main,Odometry,odometry,reset,,2779,2783,2771,133.85,245.47,357.524,-930.3852,811.4664
2330,t56092844,Competition,competition,autonomous_begin,
2330,t56092844,Odometry,odometry,compute_position_with_heading,,2898,2902,2890,133.85,245.47,357.5312,-930.3852,811.4664
2332,t56092844,Odometry,odometry,compute_position_with_heading,,2898,2902,2890,133.85,245.47,357.5312,-930.3852,811.4664
2382,t56092844,Tank,tank,arcade_args,,15,0,15,-15
2383,t56092844,PIDTurner,pid_turner,step,,0,87.53119,357.5312,60,0,0,15,0,0
2405,t56092844,Odometry,odometry,compute_position_with_heading,,2957,2961,2959,133.85,245.47,357.5378,-930.3852,811.4664
2432,t56092844,Tank,tank,arcade_args,,15,0,15,-15
2433,t56092844,PIDTurner,pid_turner,step,,1,87.53119,357.5378,60,0,0,15,0,0
2455,t56092844,Odometry,odometry,compute_position_with_heading,,3016,3020,3009,133.85,245.47,357.5436,-930.3852,811.4664
2482,t56092844,Tank,tank,arcade_args,,15,0,15,-15
2487,t56092844,PIDTurner,pid_turner,step,,2,87.53119,357.5436,60,0,0,15,0,0
2509,t56092844,Odometry,odometry,compute_position_with_heading,,3076,3080,3068,133.85,245.47,357.7264,-930.3852,811.4664
2532,t56092844,Tank,tank,arcade_args,,15,0,15,-15
2533,t56092844,PIDTurner,pid_turner,step,,3,87.53119,357.7264,60,0,0,15,0,0
2555,t56092844,Odometry,odometry,compute_position_with_heading,,3115,3119,3108,133.85,245.82,358.5427,-930.3922,811.6796
2582,t56092844,Tank,tank,arcade_args,,15,0,15,-15
2586,t56092844,PIDTurner,pid_turner,step,,4,87.53119,358.5427,60,0,0,15,0,0
